event_id,event_time,ccy_couple,rate
288230383844089716,1708466370236,AFNAZN,1.08079
288230383844089728,1708466370239,AFNAZN,0.6549
288230383844089730,1708466370239,AFNAZN,0.8562
288230383844089734,1708466370240,AFNAZN,1.2623
288230383844089774,1708466370336,AFNAZN,1.08078
288230383844089780,1708466370339,AFNAZN,0.85619
288230383844089786,1708466370340,AFNAZN,1.2623
288230383844089806,1708466370347,AFNAZN,0.6549
288230383844089826,1708466370439,AFNAZN,0.85619
288230383844089832,1708466370440,AFNAZN,1.2623
288230383844089590,1708466370036,AFNBSD,1.08079
288230383844089594,1708466370038,AFNBSD,0.61642
288230383844089598,1708466370039,AFNBSD,0.6549
288230383844089602,1708466370039,AFNBSD,0.85619
288230383844089608,1708466370040,AFNBSD,1.2623
288230383844089658,1708466370136,AFNBSD,1.08078
288230383844089664,1708466370139,AFNBSD,0.6549
288230383844089668,1708466370139,AFNBSD,0.85619
288230383844089674,1708466370140,AFNBSD,1.2623
288230383844089716,1708466370236,AFNBSD,1.08079
288230383844089728,1708466370239,AFNBSD,0.6549
288230383844089730,1708466370239,AFNBSD,0.8562
288230383844089734,1708466370240,AFNBSD,1.2623
288230383844089774,1708466370336,AFNBSD,1.08078
288230383844089780,1708466370339,AFNBSD,0.85619
288230383844089786,1708466370340,AFNBSD,1.2623
288230383844089806,1708466370347,AFNBSD,0.6549
288230383844089826,1708466370439,AFNBSD,0.85619
288230383844089832,1708466370440,AFNBSD,1.2623
288230383844089590,1708466370036,AFNBHD,1.08079
288230383844089594,1708466370038,AFNBHD,0.61642
288230383844089598,1708466370039,AFNBHD,0.6549
288230383844089602,1708466370039,AFNBHD,0.85619
288230383844089608,1708466370040,AFNBHD,1.2623
288230383844089658,1708466370136,AFNBHD,1.08078
288230383844089664,1708466370139,AFNBHD,0.6549
288230383844089668,1708466370139,AFNBHD,0.85619
288230383844089674,1708466370140,AFNBHD,1.2623
288230383844089716,1708466370236,AFNBHD,1.08079
288230383844089728,1708466370239,AFNBHD,0.6549
288230383844089730,1708466370239,AFNBHD,0.8562
288230383844089734,1708466370240,AFNBHD,1.2623
288230383844089774,1708466370336,AFNBHD,1.08078
288230383844089780,1708466370339,AFNBHD,0.85619
288230383844089786,1708466370340,AFNBHD,1.2623
288230383844089806,1708466370347,AFNBHD,0.6549
288230383844089826,1708466370439,AFNBHD,0.85619
288230383844089832,1708466370440,AFNBHD,1.2623
288230383844089590,1708466370036,AFNBDT,1.08079
288230383844089594,1708466370038,AFNBDT,0.61642
288230383844089598,1708466370039,AFNBDT,0.6549
288230383844089602,1708466370039,AFNBDT,0.85619
288230383844089608,1708466370040,AFNBDT,1.2623
288230383844089658,1708466370136,AFNBDT,1.08078
288230383844089664,1708466370139,AFNBDT,0.6549
288230383844089668,1708466370139,AFNBDT,0.85619
288230383844089674,1708466370140,AFNBDT,1.2623
288230383844089716,1708466370236,AFNBDT,1.08079
288230383844089728,1708466370239,AFNBDT,0.6549
288230383844089730,1708466370239,AFNBDT,0.8562
288230383844089734,1708466370240,AFNBDT,1.2623
288230383844089774,1708466370336,AFNBDT,1.08078
288230383844089780,1708466370339,AFNBDT,0.85619
288230383844089786,1708466370340,AFNBDT,1.2623
288230383844089806,1708466370347,AFNBDT,0.6549
288230383844089826,1708466370439,AFNBDT,0.85619
288230383844089832,1708466370440,AFNBDT,1.2623
288230383844089590,1708466370036,AFNBBD,1.08079
288230383844089594,1708466370038,AFNBBD,0.61642
288230383844089598,1708466370039,AFNBBD,0.6549
288230383844089602,1708466370039,AFNBBD,0.85619
288230383844089608,1708466370040,AFNBBD,1.2623
288230383844089658,1708466370136,AFNBBD,1.08078
288230383844089664,1708466370139,AFNBBD,0.6549
288230383844089668,1708466370139,AFNBBD,0.85619
288230383844089674,1708466370140,AFNBBD,1.2623
288230383844089716,1708466370236,AFNBBD,1.08079
288230383844089728,1708466370239,AFNBBD,0.6549
288230383844089730,1708466370239,AFNBBD,0.8562
288230383844089734,1708466370240,AFNBBD,1.2623
288230383844089774,1708466370336,AFNBBD,1.08078
288230383844089780,1708466370339,AFNBBD,0.85619
288230383844089786,1708466370340,AFNBBD,1.2623
288230383844089806,1708466370347,AFNBBD,0.6549
288230383844089826,1708466370439,AFNBBD,0.85619
288230383844089832,1708466370440,AFNBBD,1.2623
288230383844089590,1708466370036,AFNBYN,1.08079
288230383844089594,1708466370038,AFNBYN,0.61642
288230383844089598,1708466370039,AFNBYN,0.6549
288230383844089602,1708466370039,AFNBYN,0.85619
288230383844089608,1708466370040,AFNBYN,1.2623
288230383844089658,1708466370136,AFNBYN,1.08078
288230383844089664,1708466370139,AFNBYN,0.6549
288230383844089668,1708466370139,AFNBYN,0.85619
288230383844089674,1708466370140,AFNBYN,1.2623
288230383844089716,1708466370236,AFNBYN,1.08079
288230383844089728,1708466370239,AFNBYN,0.6549
288230383844089730,1708466370239,AFNBYN,0.8562
288230383844089734,1708466370240,AFNBYN,1.2623
288230383844089774,1708466370336,AFNBYN,1.08078
288230383844089780,1708466370339,AFNBYN,0.85619
288230383844089786,1708466370340,AFNBYN,1.2623
288230383844089806,1708466370347,AFNBYN,0.6549
288230383844089826,1708466370439,AFNBYN,0.85619
288230383844089832,1708466370440,AFNBYN,1.2623
288230383844089590,1708466370036,AFNEUR,1.08079
288230383844089594,1708466370038,AFNEUR,0.61642
288230383844089598,1708466370039,AFNEUR,0.6549
288230383844089602,1708466370039,AFNEUR,0.85619
288230383844089608,1708466370040,AFNEUR,1.2623
288230383844089658,1708466370136,AFNEUR,1.08078
288230383844089664,1708466370139,AFNEUR,0.6549
288230383844089668,1708466370139,AFNEUR,0.85619
288230383844089674,1708466370140,AFNEUR,1.2623
288230383844089716,1708466370236,AFNEUR,1.08079
288230383844089728,1708466370239,AFNEUR,0.6549
288230383844089730,1708466370239,AFNEUR,0.8562
288230383844089734,1708466370240,AFNEUR,1.2623
288230383844089774,1708466370336,AFNEUR,1.08078
288230383844089780,1708466370339,AFNEUR,0.85619
288230383844089786,1708466370340,AFNEUR,1.2623
288230383844089806,1708466370347,AFNEUR,0.6549
288230383844089826,1708466370439,AFNEUR,0.85619
288230383844089832,1708466370440,AFNEUR,1.2623
288230383844089590,1708466370036,AFNBZD,1.08079
288230383844089594,1708466370038,AFNBZD,0.61642
288230383844089598,1708466370039,AFNBZD,0.6549
288230383844089602,1708466370039,AFNBZD,0.85619
288230383844089608,1708466370040,AFNBZD,1.2623
288230383844089658,1708466370136,AFNBZD,1.08078
288230383844089664,1708466370139,AFNBZD,0.6549
288230383844089668,1708466370139,AFNBZD,0.85619
288230383844089674,1708466370140,AFNBZD,1.2623
288230383844089716,1708466370236,AFNBZD,1.08079
288230383844089728,1708466370239,AFNBZD,0.6549
288230383844089730,1708466370239,AFNBZD,0.8562
288230383844089734,1708466370240,AFNBZD,1.2623
288230383844089774,1708466370336,AFNBZD,1.08078
288230383844089780,1708466370339,AFNBZD,0.85619
288230383844089786,1708466370340,AFNBZD,1.2623
288230383844089806,1708466370347,AFNBZD,0.6549
288230383844089826,1708466370439,AFNBZD,0.85619
288230383844089832,1708466370440,AFNBZD,1.2623
288230383844089590,1708466370036,AFNXOF,1.08079
288230383844089594,1708466370038,AFNXOF,0.61642
288230383844089598,1708466370039,AFNXOF,0.6549
288230383844089602,1708466370039,AFNXOF,0.85619
288230383844089608,1708466370040,AFNXOF,1.2623
288230383844089658,1708466370136,AFNXOF,1.08078
288230383844089664,1708466370139,AFNXOF,0.6549
288230383844089668,1708466370139,AFNXOF,0.85619
288230383844089674,1708466370140,AFNXOF,1.2623
288230383844089716,1708466370236,AFNXOF,1.08079
288230383844089728,1708466370239,AFNXOF,0.6549
288230383844089730,1708466370239,AFNXOF,0.8562
288230383844089734,1708466370240,AFNXOF,1.2623
288230383844089774,1708466370336,AFNXOF,1.08078
288230383844089780,1708466370339,AFNXOF,0.85619
288230383844089786,1708466370340,AFNXOF,1.2623
288230383844089806,1708466370347,AFNXOF,0.6549
288230383844089826,1708466370439,AFNXOF,0.85619
288230383844089832,1708466370440,AFNXOF,1.2623
288230383844089590,1708466370036,AFNBMD,1.08079
288230383844089594,1708466370038,AFNBMD,0.61642
288230383844089598,1708466370039,AFNBMD,0.6549
288230383844089602,1708466370039,AFNBMD,0.85619
288230383844089608,1708466370040,AFNBMD,1.2623
288230383844089658,1708466370136,AFNBMD,1.08078
288230383844089664,1708466370139,AFNBMD,0.6549
288230383844089668,1708466370139,AFNBMD,0.85619
288230383844089674,1708466370140,AFNBMD,1.2623
288230383844089716,1708466370236,AFNBMD,1.08079
288230383844089728,1708466370239,AFNBMD,0.6549
288230383844089730,1708466370239,AFNBMD,0.8562
288230383844089734,1708466370240,AFNBMD,1.2623
288230383844089774,1708466370336,AFNBMD,1.08078
288230383844089780,1708466370339,AFNBMD,0.85619
288230383844089786,1708466370340,AFNBMD,1.2623
288230383844089806,1708466370347,AFNBMD,0.6549
288230383844089826,1708466370439,AFNBMD,0.85619
288230383844089832,1708466370440,AFNBMD,1.2623
288230383844089590,1708466370036,ALLDZD,1.08079
288230383844089594,1708466370038,ALLDZD,0.61642
288230383844089598,1708466370039,ALLDZD,0.6549
288230383844089602,1708466370039,ALLDZD,0.85619
288230383844089608,1708466370040,ALLDZD,1.2623
288230383844089658,1708466370136,ALLDZD,1.08078
288230383844089664,1708466370139,ALLDZD,0.6549
288230383844089668,1708466370139,ALLDZD,0.85619
288230383844089674,1708466370140,ALLDZD,1.2623
288230383844089716,1708466370236,ALLDZD,1.08079
288230383844089728,1708466370239,ALLDZD,0.6549
288230383844089730,1708466370239,ALLDZD,0.8562
288230383844089734,1708466370240,ALLDZD,1.2623
288230383844089774,1708466370336,ALLDZD,1.08078
288230383844089780,1708466370339,ALLDZD,0.85619
288230383844089786,1708466370340,ALLDZD,1.2623
288230383844089806,1708466370347,ALLDZD,0.6549
288230383844089826,1708466370439,ALLDZD,0.85619
288230383844089832,1708466370440,ALLDZD,1.2623
288230383844089590,1708466370036,ALLAOA,1.08079
288230383844089594,1708466370038,ALLAOA,0.61642
288230383844089598,1708466370039,ALLAOA,0.6549
288230383844089602,1708466370039,ALLAOA,0.85619
288230383844089608,1708466370040,ALLAOA,1.2623
288230383844089658,1708466370136,ALLAOA,1.08078
288230383844089664,1708466370139,ALLAOA,0.6549
288230383844089668,1708466370139,ALLAOA,0.85619
288230383844089674,1708466370140,ALLAOA,1.2623
288230383844089716,1708466370236,ALLAOA,1.08079
288230383844089728,1708466370239,ALLAOA,0.6549
288230383844089730,1708466370239,ALLAOA,0.8562
288230383844089734,1708466370240,ALLAOA,1.2623
288230383844089774,1708466370336,ALLAOA,1.08078
288230383844089780,1708466370339,ALLAOA,0.85619
288230383844089786,1708466370340,ALLAOA,1.2623
288230383844089806,1708466370347,ALLAOA,0.6549
288230383844089826,1708466370439,ALLAOA,0.85619
288230383844089832,1708466370440,ALLAOA,1.2623
288230383844089590,1708466370036,ALLARS,1.08079
288230383844089594,1708466370038,ALLARS,0.61642
288230383844089598,1708466370039,ALLARS,0.6549
288230383844089602,1708466370039,ALLARS,0.85619
288230383844089608,1708466370040,ALLARS,1.2623
288230383844089658,1708466370136,ALLARS,1.08078
288230383844089664,1708466370139,ALLARS,0.6549
288230383844089668,1708466370139,ALLARS,0.85619
288230383844089674,1708466370140,ALLARS,1.2623
288230383844089716,1708466370236,ALLARS,1.08079
288230383844089728,1708466370239,ALLARS,0.6549
288230383844089730,1708466370239,ALLARS,0.8562
288230383844089734,1708466370240,ALLARS,1.2623
288230383844089774,1708466370336,ALLARS,1.08078
288230383844089780,1708466370339,ALLARS,0.85619
288230383844089786,1708466370340,ALLARS,1.2623
288230383844089806,1708466370347,ALLARS,0.6549
288230383844089826,1708466370439,ALLARS,0.85619
288230383844089832,1708466370440,ALLARS,1.2623
288230383844089590,1708466370036,ALLAMD,1.08079
288230383844089594,1708466370038,ALLAMD,0.61642
288230383844089598,1708466370039,ALLAMD,0.6549
288230383844089602,1708466370039,ALLAMD,0.85619
288230383844089608,1708466370040,ALLAMD,1.2623
288230383844089658,1708466370136,ALLAMD,1.08078
288230383844089664,1708466370139,ALLAMD,0.6549
288230383844089668,1708466370139,ALLAMD,0.85619
288230383844089674,1708466370140,ALLAMD,1.2623
288230383844089716,1708466370236,ALLAMD,1.08079
288230383844089728,1708466370239,ALLAMD,0.6549
288230383844089730,1708466370239,ALLAMD,0.8562
288230383844089734,1708466370240,ALLAMD,1.2623
288230383844089774,1708466370336,ALLAMD,1.08078
288230383844089780,1708466370339,ALLAMD,0.85619
288230383844089786,1708466370340,ALLAMD,1.2623
288230383844089806,1708466370347,ALLAMD,0.6549
288230383844089826,1708466370439,ALLAMD,0.85619
288230383844089832,1708466370440,ALLAMD,1.2623
288230383844089590,1708466370036,ALLAWG,1.08079
288230383844089594,1708466370038,ALLAWG,0.61642
288230383844089598,1708466370039,ALLAWG,0.6549
288230383844089602,1708466370039,ALLAWG,0.85619
288230383844089608,1708466370040,ALLAWG,1.2623
288230383844089658,1708466370136,ALLAWG,1.08078
288230383844089664,1708466370139,ALLAWG,0.6549
288230383844089668,1708466370139,ALLAWG,0.85619
288230383844089674,1708466370140,ALLAWG,1.2623
288230383844089716,1708466370236,ALLAWG,1.08079
288230383844089728,1708466370239,ALLAWG,0.6549
288230383844089730,1708466370239,ALLAWG,0.8562
288230383844089734,1708466370240,ALLAWG,1.2623
288230383844089774,1708466370336,ALLAWG,1.08078
288230383844089780,1708466370339,ALLAWG,0.85619
288230383844089786,1708466370340,ALLAWG,1.2623
288230383844089806,1708466370347,ALLAWG,0.6549
288230383844089826,1708466370439,ALLAWG,0.85619
288230383844089832,1708466370440,ALLAWG,1.2623
288230383844089590,1708466370036,ALLAZN,1.08079
288230383844089594,1708466370038,ALLAZN,0.61642
288230383844089598,1708466370039,ALLAZN,0.6549
288230383844089602,1708466370039,ALLAZN,0.85619
288230383844089608,1708466370040,ALLAZN,1.2623
288230383844089658,1708466370136,ALLAZN,1.08078
288230383844089664,1708466370139,ALLAZN,0.6549
288230383844089668,1708466370139,ALLAZN,0.85619
288230383844089674,1708466370140,ALLAZN,1.2623
288230383844089716,1708466370236,ALLAZN,1.08079
288230383844089728,1708466370239,ALLAZN,0.6549
288230383844089730,1708466370239,ALLAZN,0.8562
288230383844089734,1708466370240,ALLAZN,1.2623
288230383844089774,1708466370336,ALLAZN,1.08078
288230383844089780,1708466370339,ALLAZN,0.85619
288230383844089786,1708466370340,ALLAZN,1.2623
288230383844089806,1708466370347,ALLAZN,0.6549
288230383844089826,1708466370439,ALLAZN,0.85619
288230383844089832,1708466370440,ALLAZN,1.2623
288230383844089590,1708466370036,ALLBSD,1.08079
288230383844089594,1708466370038,ALLBSD,0.61642
288230383844089598,1708466370039,ALLBSD,0.6549
288230383844089602,1708466370039,ALLBSD,0.85619
288230383844089608,1708466370040,ALLBSD,1.2623
288230383844089658,1708466370136,ALLBSD,1.08078
288230383844089664,1708466370139,ALLBSD,0.6549
288230383844089668,1708466370139,ALLBSD,0.85619
288230383844089674,1708466370140,ALLBSD,1.2623
288230383844089716,1708466370236,ALLBSD,1.08079
288230383844089728,1708466370239,ALLBSD,0.6549
288230383844089730,1708466370239,ALLBSD,0.8562
288230383844089734,1708466370240,ALLBSD,1.2623
288230383844089774,1708466370336,ALLBSD,1.08078
288230383844089780,1708466370339,ALLBSD,0.85619
288230383844089786,1708466370340,ALLBSD,1.2623
288230383844089806,1708466370347,ALLBSD,0.6549
288230383844089826,1708466370439,ALLBSD,0.85619
288230383844089832,1708466370440,ALLBSD,1.2623
288230383844089590,1708466370036,ALLBHD,1.08079
288230383844089594,1708466370038,ALLBHD,0.61642
288230383844089598,1708466370039,ALLBHD,0.6549
288230383844089602,1708466370039,ALLBHD,0.85619
288230383844089608,1708466370040,ALLBHD,1.2623
288230383844089658,1708466370136,ALLBHD,1.08078
288230383844089664,1708466370139,ALLBHD,0.6549
288230383844089668,1708466370139,ALLBHD,0.85619
288230383844089674,1708466370140,ALLBHD,1.2623
288230383844089716,1708466370236,ALLBHD,1.08079
288230383844089728,1708466370239,ALLBHD,0.6549
288230383844089730,1708466370239,ALLBHD,0.8562
288230383844089734,1708466370240,ALLBHD,1.2623
288230383844089774,1708466370336,ALLBHD,1.08078
288230383844089780,1708466370339,ALLBHD,0.85619
288230383844089786,1708466370340,ALLBHD,1.2623
288230383844089806,1708466370347,ALLBHD,0.6549
288230383844089826,1708466370439,ALLBHD,0.85619
288230383844089832,1708466370440,ALLBHD,1.2623
288230383844089590,1708466370036,ALLBDT,1.08079
288230383844089594,1708466370038,ALLBDT,0.61642
288230383844089598,1708466370039,ALLBDT,0.6549
288230383844089602,1708466370039,ALLBDT,0.85619
288230383844089608,1708466370040,ALLBDT,1.2623
288230383844089658,1708466370136,ALLBDT,1.08078
288230383844089664,1708466370139,ALLBDT,0.6549
288230383844089668,1708466370139,ALLBDT,0.85619
288230383844089674,1708466370140,ALLBDT,1.2623
288230383844089716,1708466370236,ALLBDT,1.08079
288230383844089728,1708466370239,ALLBDT,0.6549
288230383844089730,1708466370239,ALLBDT,0.8562
288230383844089734,1708466370240,ALLBDT,1.2623
288230383844089774,1708466370336,ALLBDT,1.08078
288230383844089780,1708466370339,ALLBDT,0.85619
288230383844089786,1708466370340,ALLBDT,1.2623
288230383844089806,1708466370347,ALLBDT,0.6549
288230383844089826,1708466370439,ALLBDT,0.85619
288230383844089832,1708466370440,ALLBDT,1.2623
288230383844089590,1708466370036,ALLBBD,1.08079
288230383844089594,1708466370038,ALLBBD,0.61642
288230383844089598,1708466370039,ALLBBD,0.6549
288230383844089602,1708466370039,ALLBBD,0.85619
288230383844089608,1708466370040,ALLBBD,1.2623
288230383844089658,1708466370136,ALLBBD,1.08078
288230383844089664,1708466370139,ALLBBD,0.6549
288230383844089668,1708466370139,ALLBBD,0.85619
288230383844089674,1708466370140,ALLBBD,1.2623
288230383844089716,1708466370236,ALLBBD,1.08079
288230383844089728,1708466370239,ALLBBD,0.6549
288230383844089730,1708466370239,ALLBBD,0.8562
288230383844089734,1708466370240,ALLBBD,1.2623
288230383844089774,1708466370336,ALLBBD,1.08078
288230383844089780,1708466370339,ALLBBD,0.85619
288230383844089786,1708466370340,ALLBBD,1.2623
288230383844089806,1708466370347,ALLBBD,0.6549
288230383844089826,1708466370439,ALLBBD,0.85619
288230383844089832,1708466370440,ALLBBD,1.2623
288230383844089590,1708466370036,ALLBYN,1.08079
288230383844089594,1708466370038,ALLBYN,0.61642
288230383844089598,1708466370039,ALLBYN,0.6549
288230383844089602,1708466370039,ALLBYN,0.85619
288230383844089608,1708466370040,ALLBYN,1.2623
288230383844089658,1708466370136,ALLBYN,1.08078
288230383844089664,1708466370139,ALLBYN,0.6549
288230383844089668,1708466370139,ALLBYN,0.85619
288230383844089674,1708466370140,ALLBYN,1.2623
288230383844089716,1708466370236,ALLBYN,1.08079
288230383844089728,1708466370239,ALLBYN,0.6549
288230383844089730,1708466370239,ALLBYN,0.8562
288230383844089734,1708466370240,ALLBYN,1.2623
288230383844089774,1708466370336,ALLBYN,1.08078
288230383844089780,1708466370339,ALLBYN,0.85619
288230383844089786,1708466370340,ALLBYN,1.2623
288230383844089806,1708466370347,ALLBYN,0.6549
288230383844089826,1708466370439,ALLBYN,0.85619
288230383844089832,1708466370440,ALLBYN,1.2623
288230383844089590,1708466370036,ALLEUR,1.08079
288230383844089594,1708466370038,ALLEUR,0.61642
288230383844089598,1708466370039,ALLEUR,0.6549
288230383844089602,1708466370039,ALLEUR,0.85619
288230383844089608,1708466370040,ALLEUR,1.2623
288230383844089658,1708466370136,ALLEUR,1.08078
288230383844089664,1708466370139,ALLEUR,0.6549
288230383844089668,1708466370139,ALLEUR,0.85619
288230383844089674,1708466370140,ALLEUR,1.2623
288230383844089716,1708466370236,ALLEUR,1.08079
288230383844089728,1708466370239,ALLEUR,0.6549
288230383844089730,1708466370239,ALLEUR,0.8562
288230383844089734,1708466370240,ALLEUR,1.2623
288230383844089774,1708466370336,ALLEUR,1.08078
288230383844089780,1708466370339,ALLEUR,0.85619
288230383844089786,1708466370340,ALLEUR,1.2623
288230383844089806,1708466370347,ALLEUR,0.6549
288230383844089826,1708466370439,ALLEUR,0.85619
288230383844089832,1708466370440,ALLEUR,1.2623
288230383844089590,1708466370036,ALLBZD,1.08079
288230383844089594,1708466370038,ALLBZD,0.61642
288230383844089598,1708466370039,ALLBZD,0.6549
288230383844089602,1708466370039,ALLBZD,0.85619
288230383844089608,1708466370040,ALLBZD,1.2623
288230383844089658,1708466370136,ALLBZD,1.08078
288230383844089664,1708466370139,ALLBZD,0.6549
288230383844089668,1708466370139,ALLBZD,0.85619
288230383844089674,1708466370140,ALLBZD,1.2623
288230383844089716,1708466370236,ALLBZD,1.08079
288230383844089728,1708466370239,ALLBZD,0.6549
288230383844089730,1708466370239,ALLBZD,0.8562
288230383844089734,1708466370240,ALLBZD,1.2623
288230383844089774,1708466370336,ALLBZD,1.08078
288230383844089780,1708466370339,ALLBZD,0.85619
288230383844089786,1708466370340,ALLBZD,1.2623
288230383844089806,1708466370347,ALLBZD,0.6549
288230383844089826,1708466370439,ALLBZD,0.85619
288230383844089832,1708466370440,ALLBZD,1.2623
288230383844089590,1708466370036,ALLXOF,1.08079
288230383844089594,1708466370038,ALLXOF,0.61642
288230383844089598,1708466370039,ALLXOF,0.6549
288230383844089602,1708466370039,ALLXOF,0.85619
288230383844089608,1708466370040,ALLXOF,1.2623
288230383844089658,1708466370136,ALLXOF,1.08078
288230383844089664,1708466370139,ALLXOF,0.6549
288230383844089668,1708466370139,ALLXOF,0.85619
288230383844089674,1708466370140,ALLXOF,1.2623
288230383844089716,1708466370236,ALLXOF,1.08079
288230383844089728,1708466370239,ALLXOF,0.6549
288230383844089730,1708466370239,ALLXOF,0.8562
288230383844089734,1708466370240,ALLXOF,1.2623
288230383844089774,1708466370336,ALLXOF,1.08078
288230383844089780,1708466370339,ALLXOF,0.85619
288230383844089786,1708466370340,ALLXOF,1.2623
288230383844089806,1708466370347,ALLXOF,0.6549
288230383844089826,1708466370439,ALLXOF,0.85619
288230383844089832,1708466370440,ALLXOF,1.2623
288230383844089590,1708466370036,ALLBMD,1.08079
288230383844089594,1708466370038,ALLBMD,0.61642
288230383844089598,1708466370039,ALLBMD,0.6549
288230383844089602,1708466370039,ALLBMD,0.85619
288230383844089608,1708466370040,ALLBMD,1.2623
288230383844089658,1708466370136,ALLBMD,1.08078
288230383844089664,1708466370139,ALLBMD,0.6549
288230383844089668,1708466370139,ALLBMD,0.85619
288230383844089674,1708466370140,ALLBMD,1.2623
288230383844089716,1708466370236,ALLBMD,1.08079
288230383844089728,1708466370239,ALLBMD,0.6549
288230383844089730,1708466370239,ALLBMD,0.8562
288230383844089734,1708466370240,ALLBMD,1.2623
288230383844089774,1708466370336,ALLBMD,1.08078
288230383844089780,1708466370339,ALLBMD,0.85619
288230383844089786,1708466370340,ALLBMD,1.2623
288230383844089806,1708466370347,ALLBMD,0.6549
288230383844089826,1708466370439,ALLBMD,0.85619
288230383844089832,1708466370440,ALLBMD,1.2623
288230383844089590,1708466370036,DZDAOA,1.08079
288230383844089594,1708466370038,DZDAOA,0.61642
288230383844089598,1708466370039,DZDAOA,0.6549
288230383844089602,1708466370039,DZDAOA,0.85619
288230383844089608,1708466370040,DZDAOA,1.2623
288230383844089658,1708466370136,DZDAOA,1.08078
288230383844089664,1708466370139,DZDAOA,0.6549
288230383844089668,1708466370139,DZDAOA,0.85619
288230383844089674,1708466370140,DZDAOA,1.2623
288230383844089716,1708466370236,DZDAOA,1.08079
288230383844089728,1708466370239,DZDAOA,0.6549
288230383844089730,1708466370239,DZDAOA,0.8562
288230383844089734,1708466370240,DZDAOA,1.2623
288230383844089774,1708466370336,DZDAOA,1.08078
288230383844089780,1708466370339,DZDAOA,0.85619
288230383844089786,1708466370340,DZDAOA,1.2623
288230383844089806,1708466370347,DZDAOA,0.6549
288230383844089826,1708466370439,DZDAOA,0.85619
288230383844089832,1708466370440,DZDAOA,1.2623
288230383844089590,1708466370036,DZDARS,1.08079
288230383844089594,1708466370038,DZDARS,0.61642
288230383844089598,1708466370039,DZDARS,0.6549
288230383844089602,1708466370039,DZDARS,0.85619
288230383844089608,1708466370040,DZDARS,1.2623
288230383844089658,1708466370136,DZDARS,1.08078
288230383844089664,1708466370139,DZDARS,0.6549
288230383844089668,1708466370139,DZDARS,0.85619
288230383844089674,1708466370140,DZDARS,1.2623
288230383844089716,1708466370236,DZDARS,1.08079
288230383844089728,1708466370239,DZDARS,0.6549
288230383844089730,1708466370239,DZDARS,0.8562
288230383844089734,1708466370240,DZDARS,1.2623
288230383844089774,1708466370336,DZDARS,1.08078
288230383844089780,1708466370339,DZDARS,0.85619
288230383844089786,1708466370340,DZDARS,1.2623
288230383844089806,1708466370347,DZDARS,0.6549
288230383844089826,1708466370439,DZDARS,0.85619
288230383844089832,1708466370440,DZDARS,1.2623
288230383844089590,1708466370036,DZDAMD,1.08079
288230383844089594,1708466370038,DZDAMD,0.61642
288230383844089598,1708466370039,DZDAMD,0.6549
288230383844089602,1708466370039,DZDAMD,0.85619
288230383844089608,1708466370040,DZDAMD,1.2623
288230383844089658,1708466370136,DZDAMD,1.08078
288230383844089664,1708466370139,DZDAMD,0.6549
288230383844089668,1708466370139,DZDAMD,0.85619
288230383844089674,1708466370140,DZDAMD,1.2623
288230383844089716,1708466370236,DZDAMD,1.08079
288230383844089728,1708466370239,DZDAMD,0.6549
288230383844089730,1708466370239,DZDAMD,0.8562
288230383844089734,1708466370240,DZDAMD,1.2623
288230383844089774,1708466370336,DZDAMD,1.08078
288230383844089780,1708466370339,DZDAMD,0.85619
288230383844089786,1708466370340,DZDAMD,1.2623
288230383844089806,1708466370347,DZDAMD,0.6549
288230383844089826,1708466370439,DZDAMD,0.85619
288230383844089832,1708466370440,DZDAMD,1.2623
288230383844089590,1708466370036,DZDAWG,1.08079
288230383844089594,1708466370038,DZDAWG,0.61642
288230383844089598,1708466370039,DZDAWG,0.6549
288230383844089602,1708466370039,DZDAWG,0.85619
288230383844089608,1708466370040,DZDAWG,1.2623
288230383844089658,1708466370136,DZDAWG,1.08078
288230383844089664,1708466370139,DZDAWG,0.6549
288230383844089668,1708466370139,DZDAWG,0.85619
288230383844089674,1708466370140,DZDAWG,1.2623
288230383844089716,1708466370236,DZDAWG,1.08079
288230383844089728,1708466370239,DZDAWG,0.6549
288230383844089730,1708466370239,DZDAWG,0.8562
288230383844089734,1708466370240,DZDAWG,1.2623
288230383844089774,1708466370336,DZDAWG,1.08078
288230383844089780,1708466370339,DZDAWG,0.85619
288230383844089786,1708466370340,DZDAWG,1.2623
288230383844089806,1708466370347,DZDAWG,0.6549
288230383844089826,1708466370439,DZDAWG,0.85619
288230383844089832,1708466370440,DZDAWG,1.2623
288230383844089590,1708466370036,DZDAZN,1.08079
288230383844089594,1708466370038,DZDAZN,0.61642
288230383844089598,1708466370039,DZDAZN,0.6549
288230383844089602,1708466370039,DZDAZN,0.85619
288230383844089608,1708466370040,DZDAZN,1.2623
288230383844089658,1708466370136,DZDAZN,1.08078
288230383844089664,1708466370139,DZDAZN,0.6549
288230383844089668,1708466370139,DZDAZN,0.85619
288230383844089674,1708466370140,DZDAZN,1.2623
288230383844089716,1708466370236,DZDAZN,1.08079
288230383844089728,1708466370239,DZDAZN,0.6549
288230383844089730,1708466370239,DZDAZN,0.8562
288230383844089734,1708466370240,DZDAZN,1.2623
288230383844089774,1708466370336,DZDAZN,1.08078
288230383844089780,1708466370339,DZDAZN,0.85619
288230383844089786,1708466370340,DZDAZN,1.2623
288230383844089806,1708466370347,DZDAZN,0.6549
288230383844089826,1708466370439,DZDAZN,0.85619
